account,country,advertizer_source,revenue_cpm,buy_cpm,advertizer_impressions,profit_cpm,roi_percent,profiton_galaksion_revenue,revenue_weighted_profit,profiton_currency,mybid_currency,galaksion_currency
evadav-rss,GU,kadam,0.0185,0.2000,230362,-0.1815,-90.74,0.0010,-41.8064,USD,USD,USD
clickadu-pub-nsd,AG,inhouseads,0.0217,0.2100,222343,-0.1883,-89.68,0.0013,-41.8746,USD,USD,USD
clickadu-pub-nsd,TR,galaksion,0.1738,0.1900,2586540,-0.0162,-8.54,101.6490,-41.9720,USD,USD,USD
mybid-pub-sv,SD,galaksion,0.0356,0.1600,337567,-0.1244,-77.73,0.8828,-41.9824,USD,USD,USD
sv2,AM,clickadu,0.0700,0.5464,88180,-0.4764,-87.19,0.4000,-42.0111,USD,USD,USD
sv,AM,clickadu,0.0700,0.5464,88180,-0.4764,-87.19,0.0500,-42.0111,USD,USD,USD
clickadu-pub-nsd,GP,clickadu,0.6428,2.8326,19187,-2.1897,-77.31,0.4204,-42.0145,USD,USD,USD
clickadu-pub-nsd,DJ,mybid,0.3948,4.2000,11045,-3.8052,-90.60,0.3932,-42.0287,USD,USD,USD
clickadilla-sv,PE,mybid,0.1766,0.2100,1259806,-0.0334,-15.89,1.0902,-42.0337,USD,USD,USD
evadav-sv,MO,galaksion,0.1250,1.0600,45125,-0.9350,-88.21,0.0070,-42.1919,USD,USD,USD
evadav-sv,MV,adsterra,0.0323,0.6918,64007,-0.6595,-95.33,0.0140,-42.2119,USD,USD,USD
clickadilla-sv,MR,clickadu,0.5098,1.1680,64140,-0.6583,-56.36,7.5853,-42.2213,USD,USD,USD
sv2,AG,inhouseads,0.0200,0.2100,222343,-0.1900,-90.48,0.0600,-42.2452,USD,USD,USD
mybid-pub-sv,BJ,clickadu,0.2647,1.3495,38982,-1.0848,-80.38,0.6319,-42.2870,USD,USD,USD
propush-nsd,GQ,kadam,0.1059,0.3000,217885,-0.1941,-64.71,1.1039,-42.2994,USD,USD,USD
nsd,SB,kadam,0.0300,0.2000,248925,-0.1700,-85.00,0.0300,-42.3173,USD,USD,USD
clickadilla-sv,CR,galaksion,0.1349,0.2500,368009,-0.1151,-46.04,0.3493,-42.3537,USD,USD,USD
evadav-sv,NG,mybid,0.0889,0.2000,381454,-0.1111,-55.55,3.3540,-42.3779,USD,USD,USD
sv,EE,clickadu,0.5300,1.3671,50809,-0.8371,-61.23,0.2100,-42.5332,USD,USD,USD
clickadilla-sv,GT,galaksion,0.0924,0.1700,548055,-0.0776,-45.68,1.0598,-42.5563,USD,USD,USD
sv2,SB,inhouseads,0.0200,0.2100,224032,-0.1900,-90.48,0.0400,-42.5661,USD,USD,USD
evadav-rss,AG,inhouseads,0.0182,0.2100,222343,-0.1918,-91.34,0.0010,-42.6494,USD,USD,USD
nsd,UZ,mybid,0.1000,0.1800,533813,-0.0800,-44.44,2.7600,-42.7050,USD,USD,USD
onclicka-sv,BB,inhouseads,0.0869,0.2100,346967,-0.1231,-58.61,0.0007,-42.7082,USD,USD,USD
mybid-pub-sv,AU,mybid,0.3379,0.3700,1329640,-0.0321,-8.68,18.9967,-42.7232,USD,USD,USD
sv,NI,clickadu,0.0900,0.2493,268449,-0.1593,-63.90,0.1500,-42.7569,USD,USD,USD
clickadu-pub-nsd,SD,galaksion,0.0332,0.1600,337567,-0.1268,-79.25,0.3444,-42.8051,USD,USD,USD
sv2,SV,galaksion,0.0800,0.2100,329453,-0.1300,-61.90,0.9500,-42.8289,USD,USD,USD
propush-nsd,TL,inhouseads,0.1091,0.2100,425957,-0.1009,-48.04,3.8434,-42.9755,USD,USD,USD
onclicka-sv,MD,adsterra,0.0908,0.9707,48868,-0.8799,-90.65,0.0532,-42.9984,USD,USD,USD
propush-nsd,TL,kadam,0.1091,0.2000,473286,-0.0909,-45.45,3.8434,-43.0178,USD,USD,USD
evadav-sv,GU,kadam,0.0132,0.2000,230362,-0.1868,-93.42,0.0010,-43.0413,USD,USD,USD
mybid-pub-sv,MN,mybid,0.2499,0.4000,286881,-0.1501,-37.52,18.9742,-43.0531,USD,USD,USD
clickadu-pub-nsd,PF,inhouseads,0.0310,0.2100,240518,-0.1790,-85.26,0.0052,-43.0642,USD,USD,USD
sv2,TR,mybid,0.0900,0.1300,1077121,-0.0400,-30.77,42.2500,-43.0848,USD,USD,USD
propush-nsd,LC,inhouseads,0.1174,0.3150,218105,-0.1976,-62.72,0.8215,-43.0889,USD,USD,USD
clickadu-pub-nsd,MN,clickadu,0.3922,0.7202,131407,-0.3280,-45.54,18.0931,-43.1017,USD,USD,USD
evadav-sv,SB,inhouseads,0.0174,0.2100,224032,-0.1926,-91.69,0.0030,-43.1392,USD,USD,USD
evadav-rss,LU,clickadu,0.3687,1.0633,62128,-0.6946,-65.33,0.0730,-43.1565,USD,USD,USD
evadav-sv,DJ,mybid,0.2876,4.2000,11045,-3.9124,-93.15,0.1340,-43.2130,USD,USD,USD
nsd,BN,clickadu,0.1700,0.6460,90841,-0.4760,-73.69,0.3800,-43.2437,USD,USD,USD
mybid-pub-sv,PA,clickadu,0.1232,0.4390,137450,-0.3158,-71.93,0.5555,-43.4070,USD,USD,USD
evadav-sv,BS,inhouseads,0.0201,0.1050,511362,-0.0849,-80.86,0.0040,-43.4144,USD,USD,USD
evadav-sv,PY,clickadu,0.0245,0.2819,168686,-0.2574,-91.30,0.0090,-43.4196,USD,USD,USD
mybid-pub-sv,DJ,mybid,0.2688,4.2000,11045,-3.9312,-93.60,0.3819,-43.4205,USD,USD,USD
evadav-sv,PF,inhouseads,0.0294,0.2100,240518,-0.1806,-85.99,0.0040,-43.4347,USD,USD,USD
onclicka-sv,TW,mybid,0.1427,0.2900,294990,-0.1473,-50.80,13.1637,-43.4596,USD,USD,USD
mybid-pub-sv,ET,mybid,0.0836,0.2700,233184,-0.1864,-69.04,1.6326,-43.4703,USD,USD,USD
propush-nsd,GM,adsterra,0.4967,0.9687,92119,-0.4721,-48.73,17.4031,-43.4876,USD,USD,USD
evadav-sv,AG,kadam,0.0238,0.2000,247048,-0.1762,-88.10,0.0010,-43.5275,USD,USD,USD
evadav-rss,SB,inhouseads,0.0156,0.2100,224032,-0.1944,-92.56,0.0020,-43.5462,USD,USD,USD
evadav-rss,TW,mybid,0.1423,0.2900,294990,-0.1477,-50.93,3.4160,-43.5654,USD,USD,USD
clickadilla-sv,GM,adsterra,0.4958,0.9687,92119,-0.4729,-48.82,3.1891,-43.5655,USD,USD,USD
evadav-rss,MD,adsterra,0.0789,0.9707,48868,-0.8917,-91.87,0.0060,-43.5774,USD,USD,USD
clickadu-pub-nsd,DO,clickadu,0.0814,0.2844,214767,-0.2030,-71.36,0.2637,-43.5878,USD,USD,USD
mybid-pub-sv,CY,clickadu,0.1238,0.8108,63457,-0.6870,-84.73,1.4763,-43.5926,USD,USD,USD
onclicka-sv,BB,kadam,0.0869,0.2000,385519,-0.1131,-56.55,0.0007,-43.5984,USD,USD,USD
onclicka-sv,MV,inhouseads,0.0509,0.1050,806523,-0.0541,-51.51,0.0269,-43.6240,USD,USD,USD
evadav-rss,DJ,mybid,0.2500,4.2000,11045,-3.9500,-94.05,0.0180,-43.6277,USD,USD,USD
nsd,YE,galaksion,0.1000,0.2100,396924,-0.1100,-52.38,1.2900,-43.6616,USD,USD,USD
onclicka-sv,NZ,mybid,0.2726,0.4800,210900,-0.2074,-43.22,1.8019,-43.7483,USD,USD,USD
mybid-pub-sv,MD,adsterra,0.0750,0.9707,48868,-0.8957,-92.28,0.1596,-43.7723,USD,USD,USD
propush-nsd,AZ,galaksion,0.3595,0.4700,396606,-0.1105,-23.51,280.8653,-43.8174,USD,USD,USD
evadav-sv,AM,clickadu,0.0491,0.5464,88180,-0.4974,-91.02,0.0570,-43.8581,USD,USD,USD
evadav-rss,LU,adsterra,0.3687,1.9467,27815,-1.5780,-81.06,0.0730,-43.8934,USD,USD,USD
evadav-rss,AM,clickadu,0.0478,0.5464,88180,-0.4986,-91.26,0.0140,-43.9703,USD,USD,USD
onclicka-sv,MV,kadam,0.0509,0.1000,896137,-0.0491,-49.09,0.0269,-43.9904,USD,USD,USD
onclicka-sv,CY,clickadu,0.1174,0.8108,63457,-0.6934,-85.52,0.8025,-43.9984,USD,USD,USD
clickadu-pub-nsd,AG,kadam,0.0217,0.2000,247048,-0.1783,-89.17,0.0013,-44.0569,USD,USD,USD
sv2,BN,clickadu,0.1600,0.6460,90841,-0.4860,-75.23,2.0100,-44.1521,USD,USD,USD
sv,BN,clickadu,0.1600,0.6460,90841,-0.4860,-75.23,0.0900,-44.1521,USD,USD,USD
evadav-rss,ET,mybid,0.0806,0.2700,233184,-0.1894,-70.16,0.1290,-44.1710,USD,USD,USD
nsd,CR,clickadu,0.1500,0.3255,251671,-0.1755,-53.92,1.0300,-44.1801,USD,USD,USD
sv,FI,mybid,0.2600,0.4700,210480,-0.2100,-44.68,1.1500,-44.2008,USD,USD,USD
evadav-sv,SD,galaksion,0.0290,0.1600,337567,-0.1310,-81.87,0.2640,-44.2176,USD,USD,USD
propush-nsd,LC,kadam,0.1174,0.3000,242339,-0.1826,-60.85,0.8215,-44.2415,USD,USD,USD
sv2,TT,galaksion,0.0400,0.1600,369836,-0.1200,-75.00,1.6800,-44.3803,USD,USD,USD
sv,KG,galaksion,0.6600,0.9900,134518,-0.3300,-33.33,22.5300,-44.3909,USD,USD,USD
clickadu-pub-nsd,HN,clickadu,0.1093,0.2597,295373,-0.1504,-57.91,0.4573,-44.4296,USD,USD,USD
propush-nsd,MQ,clickadu,0.6766,3.2066,17565,-2.5300,-78.90,10.6334,-44.4387,USD,USD,USD
sv2,AG,kadam,0.0200,0.2000,247048,-0.1800,-90.00,0.0600,-44.4686,USD,USD,USD
evadav-sv,MD,adsterra,0.0582,0.9707,48868,-0.9125,-94.00,0.0220,-44.5912,USD,USD,USD
propush-nsd,PY,adsterra,0.3557,0.5815,197564,-0.2258,-38.84,39.3812,-44.6173,USD,USD,USD
evadav-rss,PF,inhouseads,0.0244,0.2100,240518,-0.1856,-88.39,0.0020,-44.6425,USD,USD,USD
clickadu-pub-nsd,BH,galaksion,0.2517,0.3400,505802,-0.0883,-25.97,1.4184,-44.6560,USD,USD,USD
sv,MR,clickadu,0.4700,1.1680,64140,-0.6980,-59.76,1.9900,-44.7720,USD,USD,USD
sv2,SB,kadam,0.0200,0.2000,248925,-0.1800,-90.00,0.0400,-44.8065,USD,USD,USD
onclicka-sv,PA,clickadu,0.1130,0.4390,137450,-0.3261,-74.27,0.3422,-44.8197,USD,USD,USD
evadav-rss,AG,kadam,0.0182,0.2000,247048,-0.1818,-90.91,0.0010,-44.9178,USD,USD,USD
evadav-rss,SD,galaksion,0.0267,0.1600,337567,-0.1333,-83.30,0.0790,-44.9891,USD,USD,USD
sv2,UZ,clickadu,0.3300,0.5900,173151,-0.2600,-44.07,12.4900,-45.0180,USD,USD,USD
sv2,BB,inhouseads,0.0800,0.2100,346967,-0.1300,-61.90,0.6900,-45.1057,USD,USD,USD
clickadu-pub-nsd,PF,kadam,0.0310,0.2000,267243,-0.1690,-84.52,0.0052,-45.1768,USD,USD,USD
propush-nsd,NI,adsterra,0.1693,0.3053,332073,-0.1361,-44.57,22.0284,-45.1884,USD,USD,USD
mybid-pub-sv,NO,mybid,0.3446,0.5100,273380,-0.1654,-32.42,3.4977,-45.2067,USD,USD,USD
propush-nsd,MW,inhouseads,1.5486,1.5750,1715010,-0.0264,-1.67,329.6714,-45.2329,USD,USD,USD
propush-nsd,BJ,adsterra,1.6788,1.8680,239480,-0.1892,-10.13,323.2775,-45.3076,USD,USD,USD
evadav-rss,SV,clickadu,0.0479,0.2271,252885,-0.1792,-78.90,0.0290,-45.3140,USD,USD,USD
evadav-sv,BS,kadam,0.0201,0.1000,568181,-0.0799,-79.90,0.0040,-45.3974,USD,USD,USD
nsd,NI,clickadu,0.0800,0.2493,268449,-0.1693,-67.91,0.6300,-45.4414,USD,USD,USD
evadav-sv,SB,kadam,0.0174,0.2000,248925,-0.1826,-91.28,0.0030,-45.4433,USD,USD,USD
evadav-rss,HN,galaksion,0.0612,0.1900,353659,-0.1288,-67.81,0.0770,-45.5655,USD,USD,USD
evadav-sv,PF,kadam,0.0294,0.2000,267243,-0.1706,-85.29,0.0040,-45.5885,USD,USD,USD
clickadilla-sv,NI,clickadu,0.0792,0.2493,268449,-0.1701,-68.22,0.1530,-45.6524,USD,USD,USD
clickadu-pub-nsd,SR,inhouseads,0.0209,0.1050,545263,-0.0841,-80.05,0.0106,-45.8301,USD,USD,USD
evadav-rss,SB,kadam,0.0156,0.2000,248925,-0.1844,-92.19,0.0020,-45.8955,USD,USD,USD
propush-nsd,CY,adsterra,0.7601,1.3389,79333,-0.5788,-43.23,37.5503,-45.9140,USD,USD,USD
sv2,MN,clickadu,0.3700,0.7202,131407,-0.3502,-48.63,17.2700,-46.0249,USD,USD,USD
clickadu-pub-nsd,LA,clickadu,0.1364,0.4113,167485,-0.2750,-66.85,0.9276,-46.0519,USD,USD,USD
propush-nsd,LA,clickadu,0.1363,0.4113,167485,-0.2750,-66.85,20.7937,-46.0577,USD,USD,USD
onclicka-sv,SR,inhouseads,0.0205,0.1050,545263,-0.0845,-80.45,0.0071,-46.0621,USD,USD,USD
evadav-rss,TT,galaksion,0.0354,0.1600,369836,-0.1246,-77.90,0.0180,-46.0951,USD,USD,USD
evadav-sv,DK,mybid,0.1641,0.4300,173369,-0.2659,-61.84,0.4490,-46.0974,USD,USD,USD
clickadu-pub-nsd,CF,adsterra,0.2589,1.4914,37492,-1.2325,-82.64,0.0510,-46.2078,USD,USD,USD
sv2,BB,kadam,0.0800,0.2000,385519,-0.1200,-60.00,0.6900,-46.2623,USD,USD,USD
onclicka-sv,SD,galaksion,0.0229,0.1600,337567,-0.1371,-85.66,0.2211,-46.2643,USD,USD,USD
evadav-sv,PY,galaksion,0.0245,0.2100,249641,-0.1855,-88.32,0.0090,-46.3026,USD,USD,USD
sv2,SR,inhouseads,0.0200,0.1050,545263,-0.0850,-80.95,0.2100,-46.3474,USD,USD,USD
clickadilla-sv,GQ,inhouseads,0.0786,0.3150,196096,-0.2364,-75.06,0.0380,-46.3623,USD,USD,USD
sv2,GN,galaksion,0.5000,1.0700,81815,-0.5700,-53.27,11.9500,-46.6346,USD,USD,USD
clickadilla-sv,LU,adsterra,0.2632,1.9467,27815,-1.6836,-86.48,1.0813,-46.8289,USD,USD,USD
nsd,TJ,galaksion,0.3200,1.0700,62440,-0.7500,-70.09,8.3700,-46.8300,USD,USD,USD
evadav-sv,CR,mybid,0.0494,0.2600,222425,-0.2106,-80.99,0.0260,-46.8361,USD,USD,USD
evadav-rss,PF,kadam,0.0244,0.2000,267243,-0.1756,-87.80,0.0020,-46.9305,USD,USD,USD
sv,GE,galaksion,0.2500,0.7000,104478,-0.4500,-64.29,0.7800,-47.0151,USD,USD,USD
mybid-pub-sv,LC,inhouseads,0.0993,0.3150,218105,-0.2157,-68.47,0.0081,-47.0378,USD,USD,USD
evadav-rss,XK,galaksion,0.0190,0.2600,195203,-0.2410,-92.71,0.0040,-47.0522,USD,USD,USD
onclicka-sv,TT,galaksion,0.0327,0.1600,369836,-0.1273,-79.57,0.0058,-47.0825,USD,USD,USD
sv2,LA,clickadu,0.1300,0.4113,167485,-0.2813,-68.40,16.7400,-47.1191,USD,USD,USD
evadav-rss,PT,mybid,0.1140,0.3800,177261,-0.2660,-70.01,0.0840,-47.1558,USD,USD,USD
clickadu-pub-nsd,DJ,adsterra,0.3948,2.4343,23149,-2.0395,-83.78,0.3932,-47.2125,USD,USD,USD
nsd,MU,adsterra,0.0900,0.4077,148742,-0.3177,-77.92,0.6800,-47.2552,USD,USD,USD
sv,MU,adsterra,0.0900,0.4077,148742,-0.3177,-77.92,0.0800,-47.2552,USD,USD,USD
clickadu-pub-nsd,GT,galaksion,0.0838,0.1700,548055,-0.0862,-50.73,0.4847,-47.2661,USD,USD,USD
clickadilla-sv,TJ,galaksion,0.3113,1.0700,62440,-0.7587,-70.91,8.3043,-47.3760,USD,USD,USD
evadav-rss,CZ,mybid,0.0836,0.3700,165421,-0.2864,-77.42,0.0320,-47.3847,USD,USD,USD
evadav-rss,UY,galaksion,0.0345,0.2600,210129,-0.2255,-86.74,0.0050,-47.3877,USD,USD,USD
clickadilla-sv,AL,galaksion,0.0781,0.1900,424422,-0.1119,-58.89,0.2644,-47.4860,USD,USD,USD
evadav-sv,SR,inhouseads,0.0177,0.1050,545263,-0.0873,-83.11,0.0080,-47.5805,USD,USD,USD
evadav-sv,CZ,mybid,0.0819,0.3700,165421,-0.2881,-77.85,0.3890,-47.6501,USD,USD,USD
mybid-pub-sv,HN,clickadu,0.0982,0.2597,295373,-0.1615,-62.19,0.5983,-47.7147,USD,USD,USD
clickadu-pub-nsd,AL,clickadu,0.2978,0.6405,139240,-0.3427,-53.51,7.4288,-47.7149,USD,USD,USD
clickadu-pub-nsd,SR,kadam,0.0209,0.1000,605848,-0.0791,-79.05,0.0106,-47.8931,USD,USD,USD
evadav-sv,UY,galaksion,0.0318,0.2600,210129,-0.2282,-87.78,0.0130,-47.9546,USD,USD,USD
clickadilla-sv,CR,clickadu,0.1349,0.3255,251671,-0.1906,-58.56,0.3493,-47.9775,USD,USD,USD
sv,CF,adsterra,0.2100,1.4914,37492,-1.2814,-85.92,0.0400,-48.0405,USD,USD,USD
sv,CZ,galaksion,0.2900,0.5100,218793,-0.2200,-43.14,1.4800,-48.1345,USD,USD,USD
onclicka-sv,SR,kadam,0.0205,0.1000,605848,-0.0795,-79.48,0.0071,-48.1509,USD,USD,USD
evadav-sv,CY,clickadu,0.0518,0.8108,63457,-0.7590,-93.61,0.1740,-48.1645,USD,USD,USD
clickadilla-sv,GQ,kadam,0.0786,0.3000,217885,-0.2214,-73.81,0.0380,-48.2455,USD,USD,USD
evadav-sv,AT,mybid,0.0946,0.2000,458375,-0.1054,-52.68,0.7380,-48.2945,USD,USD,USD
evadav-sv,XK,galaksion,0.0125,0.2600,195203,-0.2475,-95.18,0.0040,-48.3051,USD,USD,USD
mybid-pub-sv,BB,inhouseads,0.0707,0.2100,346967,-0.1393,-66.35,0.0065,-48.3447,USD,USD,USD
onclicka-sv,ET,mybid,0.0626,0.2700,233184,-0.2074,-76.83,0.3098,-48.3729,USD,USD,USD
mybid-pub-sv,NI,clickadu,0.0690,0.2493,268449,-0.1802,-72.30,0.0796,-48.3831,USD,USD,USD
evadav-rss,PA,clickadu,0.0868,0.4390,137450,-0.3523,-80.24,0.0590,-48.4215,USD,USD,USD
sv2,SR,kadam,0.0200,0.1000,605848,-0.0800,-80.00,0.2100,-48.4678,USD,USD,USD
clickadu-pub-nsd,LU,adsterra,0.2039,1.9467,27815,-1.7428,-89.53,0.3817,-48.4769,USD,USD,USD
sv,NZ,mybid,0.2500,0.4800,210900,-0.2300,-47.92,0.5100,-48.5070,USD,USD,USD
nsd,GT,clickadu,0.1100,0.2242,424797,-0.1142,-50.94,2.1800,-48.5156,USD,USD,USD
sv,BB,inhouseads,0.0700,0.2100,346967,-0.1400,-66.67,0.0200,-48.5754,USD,USD,USD
nsd,LU,adsterra,0.2000,1.9467,27815,-1.7467,-89.73,0.9000,-48.5854,USD,USD,USD
evadav-rss,CY,clickadu,0.0446,0.8108,63457,-0.7662,-94.50,0.0240,-48.6189,USD,USD,USD
mybid-pub-sv,LC,kadam,0.0993,0.3000,242339,-0.2007,-66.89,0.0081,-48.6292,USD,USD,USD
evadav-sv,BJ,clickadu,0.1006,1.3495,38982,-1.2489,-92.54,0.0490,-48.6846,USD,USD,USD
propush-nsd,EE,adsterra,1.3184,2.9649,29575,-1.6466,-55.53,26.8501,-48.6973,USD,USD,USD
clickadilla-sv,CF,adsterra,0.1919,1.4914,37492,-1.2995,-87.13,0.0913,-48.7194,USD,USD,USD
nsd,LA,clickadu,0.1200,0.4113,167485,-0.2913,-70.83,19.1500,-48.7939,USD,USD,USD
clickadilla-sv,CD,clickadu,0.1766,0.5364,135687,-0.3598,-67.08,3.9212,-48.8202,USD,USD,USD
onclicka-sv,NI,clickadu,0.0673,0.2493,268449,-0.1820,-72.99,0.0241,-48.8454,USD,USD,USD
sv2,IR,adsterra,0.1100,0.4878,129476,-0.3778,-77.45,1.2000,-48.9220,USD,USD,USD
sv2,PL,mybid,0.2300,0.2900,815800,-0.0600,-20.69,20.8900,-48.9480,USD,USD,USD
sv2,PS,galaksion,0.0900,0.1800,544076,-0.0900,-50.00,3.9900,-48.9668,USD,USD,USD
clickadilla-sv,LC,inhouseads,0.0903,0.3150,218105,-0.2247,-71.33,0.0341,-49.0088,USD,USD,USD
clickadu-pub-nsd,TJ,galaksion,0.2817,1.0700,62440,-0.7883,-73.67,5.0721,-49.2192,USD,USD,USD
mybid-pub-sv,LU,adsterra,0.1769,1.9467,27815,-1.7698,-90.91,0.8659,-49.2273,USD,USD,USD
nsd,GY,inhouseads,0.0400,0.1050,757574,-0.0650,-61.90,0.1200,-49.2423,USD,USD,USD
sv2,MR,clickadu,0.4000,1.1680,64140,-0.7680,-65.75,6.9400,-49.2618,USD,USD,USD
evadav-rss,BJ,clickadu,0.0843,1.3495,38982,-1.2652,-93.76,0.0150,-49.3218,USD,USD,USD
evadav-sv,LT,mybid,0.1026,0.4100,161087,-0.3074,-74.96,0.0930,-49.5102,USD,USD,USD
propush-nsd,IR,adsterra,0.1053,0.4878,129476,-0.3825,-78.41,16.6023,-49.5255,USD,USD,USD
mybid-pub-sv,GQ,inhouseads,0.0624,0.3150,196096,-0.2526,-80.20,0.0415,-49.5425,USD,USD,USD
clickadu-pub-nsd,MU,adsterra,0.0742,0.4077,148742,-0.3335,-81.80,1.0105,-49.6040,USD,USD,USD
evadav-sv,DJ,adsterra,0.2876,2.4343,23149,-2.1467,-88.19,0.1340,-49.6947,USD,USD,USD
sv2,LU,adsterra,0.1600,1.9467,27815,-1.7867,-91.78,1.5700,-49.6980,USD,USD,USD
sv,LU,adsterra,0.1600,1.9467,27815,-1.7867,-91.78,0.1300,-49.6980,USD,USD,USD
clickadilla-sv,LU,clickadu,0.2632,1.0633,62128,-0.8002,-75.25,1.0813,-49.7133,USD,USD,USD
propush-nsd,KG,galaksion,0.6198,0.9900,134518,-0.3702,-37.40,33.2533,-49.8036,USD,USD,USD
evadav-sv,SR,kadam,0.0177,0.1000,605848,-0.0823,-82.26,0.0080,-49.8381,USD,USD,USD
mybid-pub-sv,BB,kadam,0.0707,0.2000,385519,-0.1293,-64.67,0.0065,-49.8612,USD,USD,USD
clickadilla-sv,SC,clickadu,0.0711,0.4802,122114,-0.4091,-85.19,0.0253,-49.9514,USD,USD,USD
sv2,TJ,galaksion,0.2700,1.0700,62440,-0.8000,-74.77,4.2200,-49.9520,USD,USD,USD
nsd,SI,clickadu,0.3900,1.0213,79169,-0.6313,-61.81,2.2100,-49.9812,USD,USD,USD
clickadu-pub-nsd,NI,clickadu,0.0629,0.2493,268449,-0.1864,-74.79,0.0555,-50.0443,USD,USD,USD
evadav-rss,NI,clickadu,0.0628,0.2493,268449,-0.1864,-74.79,0.0450,-50.0456,USD,USD,USD
clickadu-pub-nsd,SC,clickadu,0.0703,0.4802,122114,-0.4099,-85.36,1.3051,-50.0517,USD,USD,USD
onclicka-sv,SV,clickadu,0.0292,0.2271,252885,-0.1979,-87.15,0.0300,-50.0526,USD,USD,USD
clickadu-pub-nsd,BN,kadam,0.2435,0.3000,886756,-0.0565,-18.82,4.4149,-50.0659,USD,USD,USD
sv,BB,kadam,0.0700,0.2000,385519,-0.1300,-65.00,0.0200,-50.1175,USD,USD,USD
evadav-rss,DO,clickadu,0.0510,0.2844,214767,-0.2334,-82.06,0.0380,-50.1237,USD,USD,USD
mybid-pub-sv,DJ,adsterra,0.2688,2.4343,23149,-2.1655,-88.96,0.3819,-50.1296,USD,USD,USD
sv2,HN,clickadu,0.0900,0.2597,295373,-0.1697,-65.35,1.6100,-50.1372,USD,USD,USD
sv,HN,clickadu,0.0900,0.2597,295373,-0.1697,-65.35,0.2700,-50.1372,USD,USD,USD
onclicka-sv,GY,inhouseads,0.0387,0.1050,757574,-0.0663,-63.16,0.0139,-50.2371,USD,USD,USD
onclicka-sv,LU,adsterra,0.1389,1.9467,27815,-1.8079,-92.87,0.2820,-50.2858,USD,USD,USD
mybid-pub-sv,SC,clickadu,0.0681,0.4802,122114,-0.4120,-85.81,0.0416,-50.3167,USD,USD,USD
clickadilla-sv,MU,adsterra,0.0683,0.4077,148742,-0.3394,-83.25,0.2114,-50.4870,USD,USD,USD
nsd,GY,kadam,0.0400,0.1000,841749,-0.0600,-60.00,0.1200,-50.5049,USD,USD,USD
onclicka-sv,MN,clickadu,0.3359,0.7202,131407,-0.3844,-53.37,19.0603,-50.5083,USD,USD,USD
onclicka-sv,HN,clickadu,0.0886,0.2597,295373,-0.1711,-65.87,0.1871,-50.5363,USD,USD,USD
evadav-rss,DJ,adsterra,0.2500,2.4343,23149,-2.1843,-89.73,0.0180,-50.5640,USD,USD,USD
evadav-sv,TT,galaksion,0.0233,0.1600,369836,-0.1367,-85.47,0.0080,-50.5729,USD,USD,USD
propush-nsd,MT,clickadu,0.2218,1.8331,31401,-1.6113,-87.90,8.4434,-50.5968,USD,USD,USD
clickadilla-sv,LC,kadam,0.0903,0.3000,242339,-0.2097,-69.90,0.0341,-50.8192,USD,USD,USD
evadav-rss,GY,inhouseads,0.0379,0.1050,757574,-0.0671,-63.92,0.0150,-50.8493,USD,USD,USD
mybid-pub-sv,CF,adsterra,0.1341,1.4914,37492,-1.3573,-91.01,0.0440,-50.8878,USD,USD,USD
evadav-sv,PT,mybid,0.0927,0.3800,177261,-0.2873,-75.61,0.5500,-50.9295,USD,USD,USD
sv2,AL,galaksion,0.0700,0.1900,424422,-0.1200,-63.16,1.5600,-50.9306,USD,USD,USD
onclicka-sv,HU,mybid,0.1002,0.4800,134140,-0.3798,-79.12,0.4553,-50.9411,USD,USD,USD
evadav-sv,PA,clickadu,0.0677,0.4390,137450,-0.3714,-84.58,0.0980,-51.0447,USD,USD,USD
clickadu-pub-nsd,EE,adsterra,1.2353,2.9649,29575,-1.7297,-58.34,0.7350,-51.1545,USD,USD,USD
clickadu-pub-nsd,ML,clickadu,0.2246,0.7085,105706,-0.4839,-68.30,7.8838,-51.1547,USD,USD,USD
evadav-rss,LC,inhouseads,0.0800,0.3150,218105,-0.2350,-74.60,0.0020,-51.2547,USD,USD,USD
nsd,SC,clickadu,0.0600,0.4802,122114,-0.4202,-87.50,0.0900,-51.3102,USD,USD,USD
clickadilla-sv,FJ,inhouseads,0.0931,0.2100,438915,-0.1169,-55.69,0.1857,-51.3309,USD,USD,USD
evadav-sv,KH,mybid,0.0555,0.2100,332366,-0.1545,-73.57,2.5480,-51.3518,USD,USD,USD
evadav-rss,KH,mybid,0.0550,0.2100,332366,-0.1550,-73.79,0.2570,-51.5021,USD,USD,USD
nsd,IR,adsterra,0.0900,0.4878,129476,-0.3978,-81.55,2.0300,-51.5115,USD,USD,USD
mybid-pub-sv,FJ,inhouseads,0.0925,0.2100,438915,-0.1175,-55.96,0.2610,-51.5767,USD,USD,USD
onclicka-sv,GY,kadam,0.0387,0.1000,841749,-0.0613,-61.31,0.0139,-51.6103,USD,USD,USD
clickadilla-sv,BA,clickadu,0.2507,0.8934,80295,-0.6428,-71.94,0.7665,-51.6111,USD,USD,USD
clickadilla-sv,CM,clickadu,0.6601,1.0836,122001,-0.4235,-39.08,23.9541,-51.6641,USD,USD,USD
evadav-sv,ET,mybid,0.0483,0.2700,233184,-0.2217,-82.11,0.1670,-51.6983,USD,USD,USD
clickadu-pub-nsd,IR,adsterra,0.0884,0.4878,129476,-0.3994,-81.88,0.3823,-51.7169,USD,USD,USD
